"Date","Description","Work Time (Formatted)","Work Time (Seconds)","Rest Time (Formatted)","Rest Time (Seconds)","Work Distance","Rest Distance","Stroke Rate/Cadence","Stroke Count","Pace","Avg Watts","Cal/Hour","Avg Heart Rate","Drag Factor","Age","Weight","Type","Ranked","Comments"
"2017-02-04 00:00:00","3,567m row","30:00.0","1800","","","3567","","","","4:12.3","22","375","","","61","Lwt","Indoor Rower","No",""
"2017-02-03 00:00:00","1,087m row","10:00.0","600","","","1087","","","","4:35.9","17","357","","","61","Lwt","Indoor Rower","No",""
"2017-02-02 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-02-01 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-31 00:00:00","4,564m row","31:12.0","1872","","","4564","","","","3:25.0","41","439","","","61","Lwt","Indoor Rower","No",""
"2017-01-30 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-29 00:00:00","2,240m row","17:00.0","1020","","","2240","","","","3:47.6","30","402","","","61","Lwt","Indoor Rower","No",""
"2017-01-28 00:00:00","2,000m row","15:45.0","945","","","2000","","","","3:56.2","27","391","","","61","Lwt","Indoor Rower","No",""
"2017-01-27 00:00:00","1,500m row","10:00.0","600","","","1500","","","","3:20.0","44","450","","","61","Lwt","Indoor Rower","No",""
"2017-01-26 00:00:00","2,540m row","20:00.0","1200","","","2540","","","","3:56.2","27","391","","","61","Lwt","Indoor Rower","No",""
"2017-01-25 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-24 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-23 00:00:00","1,402m row","11:37.0","697","","","1402","","","","4:08.5","23","378","","","61","Lwt","Indoor Rower","No",""
"2017-01-22 00:00:00","580m row","5:00.0","300","","","580","","","","4:18.6","20","370","","","61","Lwt","Indoor Rower","No",""
"2017-01-21 00:00:00","200m row","2:00.0","120","","","200","","","","5:00.0","13","345","","","61","Lwt","Indoor Rower","No",""
"2017-01-20 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-19 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-18 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-17 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-16 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-15 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-14 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-13 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-12 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-11 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-10 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-09 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-08 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-07 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-06 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-05 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-04 00:00:00","4,000m row","29:11.0","1751","","","4000","","","","3:38.8","33","415","","","61","Lwt","Indoor Rower","No",""
"2017-01-03 00:00:00","6,000m row","48:50.0","2930","","","6000","","","","4:04.1","24","383","","","61","Lwt","Indoor Rower","No",""
"2017-01-02 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2017-01-01 00:00:00","0m row","","0","","","0","","","","","","","","","61","Lwt","Indoor Rower","No",""
"2016-12-31 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-30 00:00:00","4,000m row","31:47.0","1907","","","4000","","","","3:58.3","26","389","","","60","Lwt","Indoor Rower","No",""
"2016-12-29 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-28 00:00:00","6,000m row","43:00.0","2580","","","6000","","","","3:35.0","35","421","","","60","Lwt","Indoor Rower","No",""
"2016-12-27 00:00:00","6,015m row","44:42.0","2682","","","6015","","","","3:42.9","32","409","","","60","Lwt","Indoor Rower","No",""
"2016-12-26 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-25 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-24 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-23 00:00:00","5,053m row","38:25.0","2305","","","5053","","","","3:48.0","29","401","","","60","Lwt","Indoor Rower","No",""
"2016-12-22 00:00:00","1,565m row","13:00.0","780","","","1565","","","","4:09.2","23","378","","","60","Lwt","Indoor Rower","No",""
"2016-12-21 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-20 00:00:00","5,063m row","38:05.0","2285","","","5063","","","","3:45.6","30","405","","","60","Lwt","Indoor Rower","No",""
"2016-12-19 00:00:00","2,475m row","20:41.0","1241","","","2475","","","","4:10.7","22","376","","","60","Lwt","Indoor Rower","No",""
"2016-12-18 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-17 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-16 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-15 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-14 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-13 00:00:00","5,035m row","37:18.0","2238","","","5035","","","","3:42.2","32","410","","","60","Lwt","Indoor Rower","No",""
"2016-12-12 00:00:00","4,967m row","37:56.0","2276","","","4967","","","","3:49.1","29","400","","","60","Lwt","Indoor Rower","No",""
"2016-12-11 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-10 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-09 00:00:00","2,260m row","15:00.0","900","","","2260","","","","3:19.1","44","452","","","60","Lwt","Indoor Rower","No",""
"2016-12-08 00:00:00","5,000m row","39:09.0","2349","","","5000","","","","3:54.9","27","393","","","60","Lwt","Indoor Rower","No",""
"2016-12-07 00:00:00","5,040m row","35:34.0","2134","","","5040","","","","3:31.7","37","427","","","60","Lwt","Indoor Rower","No",""
"2016-12-06 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-12-05 00:00:00","4,000m row","29:18.9","1758.9","","","4000","","","","3:39.8","33","413","","","60","Lwt","Indoor Rower","No",""
"2016-12-04 00:00:00","4,058m row","29:33.0","1773","","","4058","","","","3:38.4","34","415","","","60","Lwt","Indoor Rower","No",""
"2016-12-03 00:00:00","4,405m row","35:00.0","2100","","","4405","","","","3:58.3","26","389","","","60","Lwt","Indoor Rower","No",""
"2016-12-02 00:00:00","2,600m row","20:00.0","1200","","","2600","","","","3:50.7","28","398","","","60","Lwt","Indoor Rower","No",""
"2016-12-01 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-30 00:00:00","3,626m row","31:00.0","1860","","","3626","","","","4:16.4","21","371","","","60","Lwt","Indoor Rower","No",""
"2016-11-29 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-28 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-27 00:00:00","3,632m row","30:00.0","1800","","","3632","","","","4:07.8","23","379","","","60","Lwt","Indoor Rower","No",""
"2016-11-26 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-25 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-24 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-23 00:00:00","4,344m row","32:00.0","1920","","","4344","","","","3:40.9","32","411","","","60","Lwt","Indoor Rower","No",""
"2016-11-22 00:00:00","4,309m row","31:00.0","1860","","","4309","","","","3:35.8","35","420","","","60","Lwt","Indoor Rower","No",""
"2016-11-21 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-20 00:00:00","3,441m row","25:00.0","1500","","","3441","","","","3:37.9","34","416","","","60","Lwt","Indoor Rower","No",""
"2016-11-19 00:00:00","4,642m row","35:00.0","2100","","","4642","","","","3:46.2","30","404","","","60","Lwt","Indoor Rower","No",""
"2016-11-18 00:00:00","3,823m row","30:00.0","1800","","","3823","","","","3:55.4","27","392","","","60","Lwt","Indoor Rower","No",""
"2016-11-17 00:00:00","2,686m row","20:00.0","1200","","","2686","","","","3:43.3","31","408","","","60","Lwt","Indoor Rower","No",""
"2016-11-16 00:00:00","2,400m row","20:00.0","1200","","","2400","","","","4:10.0","22","377","","","60","Lwt","Indoor Rower","No",""
"2016-11-15 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-14 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-13 00:00:00","4,700m row","32:00.0","1920","","","4700","","","","3:24.2","41","441","","","60","Lwt","Indoor Rower","No",""
"2016-11-12 00:00:00","1,842m row","14:47.0","887","","","1842","","","","4:00.7","25","386","","","60","Lwt","Indoor Rower","No",""
"2016-11-11 00:00:00","2,188m row","17:00.0","1020","","","2188","","","","3:53.0","28","395","","","60","Lwt","Indoor Rower","No",""
"2016-11-10 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-09 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-08 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-07 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-06 00:00:00","1,235m row","10:00.0","600","","","1235","","","","4:02.9","24","384","","","60","Lwt","Indoor Rower","No",""
"2016-11-05 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-04 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-03 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-11-02 00:00:00","4,098m row","30:00.0","1800","","","4098","","","","3:39.6","33","414","","","60","Lwt","Indoor Rower","No",""
"2016-11-01 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-10-31 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-10-30 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-10-29 00:00:00","1,714m row","15:00.0","900","","","1714","","","","4:22.5","19","366","","","60","Lwt","Indoor Rower","No",""
"2016-10-28 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-10-27 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-10-26 00:00:00","3,803m row","26:42.9","1602.9","","","3803","","","","3:30.7","37","429","","","60","Lwt","Indoor Rower","No",""
"2016-10-25 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-10-24 00:00:00","4,372m row","29:29.0","1769","","","4372","","","","3:22.3","42","445","","","60","Lwt","Indoor Rower","No",""
"2016-10-23 00:00:00","3,929m row","27:03.0","1623","","","3929","","","","3:26.5","40","437","","","60","Lwt","Indoor Rower","No",""
"2016-10-22 00:00:00","2,994m row","22:01.0","1321","","","2994","","","","3:40.6","33","412","","","60","Lwt","Indoor Rower","No",""
"2016-10-21 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-10-20 00:00:00","1,233m row","10:00.0","600","","","1233","","","","4:03.3","24","384","","","60","Lwt","Indoor Rower","No",""
"2016-10-19 00:00:00","1,712m row","12:08.0","728","","","1712","","","","3:32.6","36","425","","","60","Lwt","Indoor Rower","No",""
"2016-10-18 00:00:00","1,377m row","10:00.0","600","","","1377","","","","3:37.8","34","416","","","60","Lwt","Indoor Rower","No",""
"2016-10-17 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-10-16 00:00:00","2,910m row","22:00.0","1320","","","2910","","","","3:46.8","30","403","","","60","Lwt","Indoor Rower","No",""
"2016-10-15 00:00:00","4,063m row","31:00.0","1860","","","4063","","","","3:48.8","29","400","","","60","Lwt","Indoor Rower","No",""
"2016-10-14 00:00:00","2,672m row","20:00.0","1200","","","2672","","","","3:44.5","31","406","","","60","Lwt","Indoor Rower","No",""
"2016-10-13 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-10-12 00:00:00","4,000m row","33:00.0","1980","","","4000","","","","4:07.5","23","379","","","60","Lwt","Indoor Rower","No",""
"2016-10-11 00:00:00","1,856m row","15:00.0","900","","","1856","","","","4:02.4","25","384","","","60","Lwt","Indoor Rower","No",""
"2016-10-10 00:00:00","673m row","5:00.0","300","","","673","","","","3:42.8","32","409","","","60","Lwt","Indoor Rower","No",""
"2016-10-09 00:00:00","3,000m row","21:44.0","1304","","","3000","","","","3:37.3","34","417","","","60","Lwt","Indoor Rower","No",""
"2016-10-08 00:00:00","350m row","3:00.0","180","","","350","","","","4:17.1","21","371","","","60","Lwt","Indoor Rower","No",""
"2016-10-07 00:00:00","2,665m row","23:00.0","1380","","","2665","","","","4:18.9","20","369","","","60","Lwt","Indoor Rower","No",""
"2016-10-06 00:00:00","1,100m row","10:00.0","600","","","1100","","","","4:32.7","17","359","","","60","Lwt","Indoor Rower","No",""
"2016-10-05 00:00:00","1,351m row","11:00.0","660","","","1351","","","","4:04.2","24","383","","","60","Lwt","Indoor Rower","No",""
"2016-10-04 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-10-03 00:00:00","2,383m row","20:00.0","1200","","","2383","","","","4:11.7","22","375","","","60","Lwt","Indoor Rower","No",""
"2016-10-02 00:00:00","1,577m row","13:05.0","785","","","1577","","","","4:08.8","23","378","","","60","Lwt","Indoor Rower","No",""
"2016-10-01 00:00:00","4,247m row","32:55.0","1975","","","4247","","","","3:52.5","28","396","","","60","Lwt","Indoor Rower","No",""
"2016-09-30 00:00:00","2,107m row","20:00.0","1200","","","2107","","","","4:44.7","15","352","","","60","Lwt","Indoor Rower","No",""
"2016-09-29 00:00:00","2,242m row","20:00.0","1200","","","2242","","","","4:27.6","18","363","","","60","Lwt","Indoor Rower","No",""
"2016-09-28 00:00:00","450m row","4:00.0","240","","","450","","","","4:26.6","18","363","","","60","Lwt","Indoor Rower","No",""
"2016-09-27 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-09-26 00:00:00","1,984m row","15:00.0","900","","","1984","","","","3:46.8","30","403","","","60","Lwt","Indoor Rower","No",""
"2016-09-25 00:00:00","1,956m row","15:02.0","902","","","1956","","","","3:50.5","29","398","","","60","Lwt","Indoor Rower","No",""
"2016-09-24 00:00:00","3,965m row","30:03.0","1803","","","3965","","","","3:47.3","30","402","","","60","Lwt","Indoor Rower","No",""
"2016-09-23 00:00:00","2,105m row","15:00.0","900","","","2105","","","","3:33.7","36","423","","","60","Lwt","Indoor Rower","No",""
"2016-09-22 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-09-21 00:00:00","4,347m row","31:07.0","1867","","","4347","","","","3:34.7","35","421","","","60","Lwt","Indoor Rower","No",""
"2016-09-20 00:00:00","1,819m row","13:54.0","834","","","1819","","","","3:49.2","29","400","","","60","Lwt","Indoor Rower","No",""
"2016-09-19 00:00:00","2,000m row","15:33.0","933","","","2000","","","","3:53.2","28","395","","","60","Lwt","Indoor Rower","No",""
"2016-09-18 00:00:00","3,286m row","25:00.0","1500","","","3286","","","","3:48.2","29","401","","","60","Lwt","Indoor Rower","No",""
"2016-09-17 00:00:00","1,315m row","10:00.0","600","","","1315","","","","3:48.1","29","401","","","60","Lwt","Indoor Rower","No",""
"2016-09-16 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-09-15 00:00:00","3,193m row","28:40.0","1720","","","3193","","","","4:29.3","18","362","","","60","Lwt","Indoor Rower","No",""
"2016-09-14 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-09-13 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No","Urine test"
"2016-09-12 00:00:00","1,622m row","11:04.0","664","","","1622","","","","3:24.6","41","440","","","60","Lwt","Indoor Rower","No",""
"2016-09-11 00:00:00","6,294m row","46:09.0","2769","","","6294","","","","3:39.9","33","413","","","60","Lwt","Indoor Rower","No",""
"2016-09-10 00:00:00","6,354m row","44:56.0","2696","","","6354","","","","3:32.1","37","426","","","60","Lwt","Indoor Rower","No",""
"2016-09-09 00:00:00","4,583m row","32:03.0","1923","","","4583","","","","3:29.8","38","430","","","60","Lwt","Indoor Rower","No",""
"2016-09-08 00:00:00","2,341m row","17:00.0","1020","","","2341","","","","3:37.8","34","416","","","60","Lwt","Indoor Rower","No",""
"2016-09-07 00:00:00","300m row","3:00.0","180","","","300","","","","5:00.0","13","345","","","60","Lwt","Indoor Rower","No",""
"2016-09-06 00:00:00","1,397m row","10:05.0","605","","","1397","","","","3:36.5","34","418","","","60","Lwt","Indoor Rower","No",""
"2016-09-05 00:00:00","2,984m row","22:03.0","1323","","","2984","","","","3:41.6","32","410","","","60","Lwt","Indoor Rower","No",""
"2016-09-04 00:00:00","4,688m row","34:04.0","2044","","","4688","","","","3:38.0","34","416","","","60","Lwt","Indoor Rower","No",""
"2016-09-03 00:00:00","2,263m row","19:00.0","1140","","","2263","","","","4:11.8","22","375","","","60","Lwt","Indoor Rower","No",""
"2016-09-02 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-09-01 00:00:00","2,491m row","20:00.0","1200","","","2491","","","","4:00.8","25","386","","","60","Lwt","Indoor Rower","No",""
"2016-08-31 00:00:00","614m row","5:00.0","300","","","614","","","","4:04.3","24","382","","","60","Lwt","Indoor Rower","No",""
"2016-08-30 00:00:00","3,065m row","30:00.0","1800","","","3065","","","","4:53.6","14","348","","","60","Lwt","Indoor Rower","No",""
"2016-08-29 00:00:00","3,247m row","25:52.0","1552","","","3247","","","","3:58.9","26","388","","","60","Lwt","Indoor Rower","No",""
"2016-08-28 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-08-27 00:00:00","1,194m row","10:00.0","600","","","1194","","","","4:11.2","22","376","","","60","Lwt","Indoor Rower","No",""
"2016-08-26 00:00:00","4,574m row","32:00.0","1920","","","4574","","","","3:29.8","38","430","","","60","Lwt","Indoor Rower","No",""
"2016-08-25 00:00:00","4,246m row","32:00.0","1920","","","4246","","","","3:46.1","30","404","","","60","Lwt","Indoor Rower","No",""
"2016-08-24 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-08-23 00:00:00","4,419m row","30:03.0","1803","","","4419","","","","3:24.0","41","442","","","60","Lwt","Indoor Rower","No",""
"2016-08-22 00:00:00","2,185m row","15:41.0","941","","","2185","","","","3:35.3","35","420","","","60","Lwt","Indoor Rower","No",""
"2016-08-21 00:00:00","3,559m row","24:31.0","1471","","","3559","","","","3:26.6","40","436","","","60","Lwt","Indoor Rower","No",""
"2016-08-20 00:00:00","3,333m row","23:36.0","1416","","","3333","","","","3:32.4","37","425","","","60","Lwt","Indoor Rower","No",""
"2016-08-19 00:00:00","3,130m row","24:17.0","1457","","","3130","","","","3:52.7","28","395","","","60","Lwt","Indoor Rower","No",""
"2016-08-18 00:00:00","2,000m row","15:56.0","956","","","2000","","","","3:59.0","26","388","","","60","Lwt","Indoor Rower","No",""
"2016-08-17 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-08-16 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-08-15 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No","injection"
"2016-08-14 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-08-13 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-08-12 00:00:00","1,029m row","8:46.0","526","","","1029","","","","4:15.5","21","372","","","60","Lwt","Indoor Rower","No",""
"2016-08-11 00:00:00","6,129m row","47:00.0","2820","","","6129","","","","3:50.0","29","399","","","60","Lwt","Indoor Rower","No",""
"2016-08-10 00:00:00","2,000m row","14:55.0","895","","","2000","","","","3:43.7","31","407","","","60","Lwt","Indoor Rower","No",""
"2016-08-09 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-08-08 00:00:00","6,000m row","45:34.0","2734","","","6000","","","","3:47.8","30","402","","","60","Lwt","Indoor Rower","No",""
"2016-08-07 00:00:00","2,296m row","15:58.0","958","","","2296","","","","3:28.6","39","432","","","60","Lwt","Indoor Rower","No",""
"2016-08-06 00:00:00","6,113m row","44:35.0","2675","","","6113","","","","3:38.8","33","415","","","60","Lwt","Indoor Rower","No",""
"2016-08-05 00:00:00","4,000m row","31:49.0","1909","","","4000","","","","3:58.6","26","389","","","60","Lwt","Indoor Rower","No",""
"2016-08-04 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-08-03 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-08-02 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-08-01 00:00:00","1,000m row","8:00.0","480","","","1000","","","","4:00.0","25","387","","","60","Lwt","Indoor Rower","No",""
"2016-07-31 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-07-30 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-07-29 00:00:00","4,000m row","32:09.0","1929","","","4000","","","","4:01.1","25","386","","","60","Lwt","Indoor Rower","No",""
